Junction_ID,Date,Time,Vehicle_Count,Average_Speed_kmph,Congestion_Level,Weather,Signal_State_Green,Signal_State_Red
J4,16-03-2024,10:15,41,31.79059,3,Rain,39,39
J5,16-03-2024,10:15,38,26.34350884,2,Rain,44,75
J1,16-03-2024,10:30,36,28.42251698,2,Rain,23,75
J2,16-03-2024,10:30,36,15.64323921,2,Rain,50,35
J3,16-03-2024,10:30,26,27.39485287,2,Rain,23,33
J4,16-03-2024,10:30,38,32.7270643,2,Rain,40,53
J5,16-03-2024,10:30,29,33.9226235,2,Rain,52,63
J1,16-03-2024,10:45,43,37.14486406,3,Rain,31,59
J2,16-03-2024,10:45,34,35.79903699,2,Rain,27,34
J3,16-03-2024,10:45,34,32.99205144,2,Rain,48,89
J4,16-03-2024,10:45,28,24.91114,2,Rain,36,87
J5,16-03-2024,10:45,43,30.50346794,3,Rain,33,46
J1,16-03-2024,11:00,19,32.40137619,1,Rain,43,68
J2,16-03-2024,11:00,20,48.30985159,2,Rain,32,53
J3,16-03-2024,11:00,20,55.58738011,2,Rain,51,45
J4,16-03-2024,11:00,19,37.30033311,1,Rain,35,68
J5,16-03-2024,11:00,17,39.28625174,1,Rain,57,44
J1,16-03-2024,11:15,22,32.2897566,2,Rain,28,75
J2,16-03-2024,11:15,15,33.40594521,1,Rain,23,55
J3,16-03-2024,11:15,16,32.76761985,1,Rain,47,83
J4,16-03-2024,11:15,20,15.88318408,2,Rain,50,74
J5,16-03-2024,11:15,20,30.9593017,2,Rain,31,86
J1,16-03-2024,11:30,15,48.44164082,1,Rain,58,32
J2,16-03-2024,11:30,16,37.02348052,1,Rain,43,40
J3,16-03-2024,11:30,17,33.6811262,1,Rain,53,88
J4,16-03-2024,11:30,19,30.64788515,1,Rain,54,58
J5,16-03-2024,11:30,20,43.21047043,2,Rain,20,36
J1,16-03-2024,11:45,23,32.54134508,2,Rain,41,76
J2,16-03-2024,11:45,15,38.51397476,1,Rain,31,89
J3,16-03-2024,11:45,24,44.60537739,2,Rain,47,43
J4,16-03-2024,11:45,23,35.22662879,2,Rain,34,61
J5,16-03-2024,11:45,18,42.60331516,1,Rain,55,45
J1,16-03-2024,12:00,18,39.21028081,1,Rain,42,58
J2,16-03-2024,12:00,20,36.03889305,2,Rain,31,38
J3,16-03-2024,12:00,14,43.10440665,3,Rain,37,44
J4,16-03-2024,12:00,20,32.08218685,2,Rain,39,86
J5,16-03-2024,12:00,22,15.17019814,2,Rain,23,50
J1,16-03-2024,12:15,32,44.47111292,2,Rain,21,32
J2,16-03-2024,12:15,20,28.83921693,2,Rain,36,69
J3,16-03-2024,12:15,14,35.20854381,1,Rain,48,79
J4,16-03-2024,12:15,16,47.19185463,1,Rain,20,30
J5,16-03-2024,12:15,28,43.32384657,2,Rain,50,56
J1,16-03-2024,12:30,23,25.45264967,2,Rain,53,82
J2,16-03-2024,12:30,19,44.22315563,1,Rain,35,65
J3,16-03-2024,12:30,17,50.28573236,1,Rain,52,38
J4,16-03-2024,12:30,21,44.42462712,2,Rain,46,67
J5,16-03-2024,12:30,26,39.72969358,2,Rain,34,31
J1,16-03-2024,12:45,17,44.1263141,1,Rain,23,41
J2,16-03-2024,12:45,18,32.33559337,1,Rain,35,61
J3,16-03-2024,12:45,20,46.65987446,2,Rain,48,75
J4,16-03-2024,12:45,17,28.25671779,1,Rain,48,50
J5,16-03-2024,12:45,16,37.7811823,1,Rain,30,85
J1,16-03-2024,13:00,17,31.28331723,1,Rain,25,61
J2,16-03-2024,13:00,7,40.90126107,1,Rain,50,31
J3,16-03-2024,13:00,22,38.32035274,2,Rain,47,80
J4,16-03-2024,13:00,13,36.2808831,1,Rain,50,71
J5,16-03-2024,13:00,19,49.22243929,1,Rain,25,84
J1,16-03-2024,13:15,21,37.08027976,2,Rain,32,42
J2,16-03-2024,13:15,21,40.97555705,2,Rain,48,80
J3,16-03-2024,13:15,19,37.785777,1,Rain,51,36
J4,16-03-2024,13:15,16,29.0162688,1,Rain,37,57
J5,16-03-2024,13:15,17,26.65316309,1,Rain,36,41
J1,16-03-2024,13:30,18,32.21844012,1,Rain,43,61
J2,16-03-2024,13:30,20,30.64363071,2,Rain,44,50
J3,16-03-2024,13:30,22,29.56112766,2,Rain,40,46
J4,16-03-2024,13:30,19,30.42194852,1,Rain,39,57
J5,16-03-2024,13:30,14,38.4293429,1,Rain,41,32
J1,16-03-2024,13:45,20,32.49875531,2,Rain,51,49
J2,16-03-2024,13:45,13,34.74816273,1,Rain,57,37
J3,16-03-2024,13:45,25,28.19019448,2,Rain,46,60
J4,16-03-2024,13:45,22,43.48958978,2,Rain,28,56
J5,16-03-2024,13:45,15,27.31265714,1,Rain,58,63
J1,16-03-2024,14:00,25,37.87035548,2,Rain,48,45
J2,16-03-2024,14:00,23,44.16356598,2,Rain,25,35
J3,16-03-2024,14:00,22,37.6873615,2,Rain,23,43
J4,16-03-2024,14:00,24,36.71225501,2,Rain,41,58
J5,16-03-2024,14:00,20,32.76878505,2,Rain,36,35
J1,16-03-2024,14:15,25,35.25073925,2,Rain,22,51
J2,16-03-2024,14:15,15,49.88725042,1,Rain,33,65
J3,16-03-2024,14:15,13,31.91355021,1,Rain,32,67
J4,16-03-2024,14:15,20,51.49158945,2,Rain,30,51
J5,16-03-2024,14:15,28,34.43514213,2,Rain,48,79
J1,16-03-2024,14:30,25,42.5443797,2,Rain,37,55
J2,16-03-2024,14:30,25,24.68075673,2,Rain,30,58
J3,16-03-2024,14:30,23,26.82257119,2,Rain,51,80
J4,16-03-2024,14:30,15,45.07825354,1,Rain,48,43
J5,16-03-2024,14:30,15,29.96214808,1,Rain,49,75
J1,16-03-2024,14:45,15,36.49891839,1,Rain,30,63
J2,16-03-2024,14:45,25,35.54358851,2,Rain,46,44
J3,16-03-2024,14:45,20,40.48135877,2,Rain,53,78
J4,16-03-2024,14:45,30,43.75290935,2,Rain,57,67
J5,16-03-2024,14:45,15,27.11250258,1,Rain,59,88
J1,16-03-2024,15:00,16,50.99203769,1,Rain,56,87
J2,16-03-2024,15:00,18,32.78594527,1,Rain,55,58
J3,16-03-2024,15:00,16,39.68534233,1,Rain,57,30
J4,16-03-2024,15:00,19,34.11851355,1,Rain,34,55
J5,16-03-2024,15:00,16,41.10231205,1,Rain,29,40
J1,16-03-2024,15:15,17,31.54695182,1,Rain,28,86
J2,16-03-2024,15:15,20,37.63700214,2,Rain,33,41
J3,16-03-2024,15:15,18,42.09899415,1,Rain,53,63
J4,16-03-2024,15:15,15,46.93868124,1,Rain,58,85
J5,16-03-2024,15:15,15,25.02641005,1,Rain,31,60
J1,16-03-2024,15:30,11,29.62842175,1,Rain,38,79
J2,16-03-2024,15:30,21,35.59667164,2,Rain,49,52
J3,16-03-2024,15:30,23,42.86324333,2,Rain,56,60
J4,16-03-2024,15:30,18,38.06204269,1,Rain,31,62
J5,16-03-2024,15:30,22,30.56697836,2,Rain,41,58
J1,16-03-2024,15:45,21,28.93974215,2,Rain,25,58
J2,16-03-2024,15:45,22,33.77867647,2,Rain,21,30
J3,16-03-2024,15:45,22,35.2129964,2,Rain,47,35
J4,16-03-2024,15:45,19,26.40048728,1,Rain,31,74
J5,16-03-2024,15:45,18,37.09549922,1,Rain,53,86
J1,16-03-2024,16:00,20,41.50863013,2,Rain,29,39
J2,16-03-2024,16:00,11,46.95641859,1,Rain,56,69
J3,16-03-2024,16:00,20,39.84204811,2,Rain,22,55
J4,16-03-2024,16:00,23,31.21982935,2,Rain,45,40
J5,16-03-2024,16:00,15,32.4992779,1,Rain,46,36
J1,16-03-2024,16:15,34,36.31668038,2,Rain,47,57
J2,16-03-2024,16:15,21,27.00266281,2,Rain,33,35
J3,16-03-2024,16:15,19,24.15101017,1,Rain,54,50
J4,16-03-2024,16:15,14,52.64633746,1,Rain,30,86
J5,16-03-2024,16:15,22,41.49411487,2,Rain,41,73
J1,16-03-2024,16:30,7,36.19791034,1,Rain,24,40
J2,16-03-2024,16:30,9,38.41114042,1,Rain,48,60
J3,16-03-2024,16:30,24,26.87503405,2,Rain,50,54
J4,16-03-2024,16:30,15,41.67733867,1,Rain,20,83
J5,16-03-2024,16:30,30,38.95005439,2,Rain,49,89
J1,16-03-2024,16:45,22,23.37913693,2,Rain,36,77
J2,16-03-2024,16:45,16,47.76310286,1,Rain,48,82
J3,16-03-2024,16:45,20,38.73819914,2,Rain,55,72
J4,16-03-2024,16:45,14,29.37181253,1,Rain,29,45
J5,16-03-2024,16:45,22,37.21846968,2,Rain,51,74
J1,16-03-2024,17:00,37,39.69457356,2,Rain,56,62
J2,16-03-2024,17:00,39,33.01455338,2,Rain,25,39
J3,16-03-2024,17:00,29,37.26632241,1,Rain,56,37
J4,16-03-2024,17:00,36,14.589893,2,Rain,59,56
J5,16-03-2024,17:00,34,41.41258651,2,Rain,40,77
J1,16-03-2024,17:15,38,35.91309561,2,Rain,30,52
J2,16-03-2024,17:15,28,25.27574202,2,Rain,27,71
J3,16-03-2024,17:15,28,37.43886539,2,Rain,29,78
J4,16-03-2024,17:15,37,37.462751,2,Rain,23,47
J5,16-03-2024,17:15,38,48.38746142,2,Rain,52,36
J1,16-03-2024,17:30,37,29.32976641,2,Rain,22,87
J2,16-03-2024,17:30,43,31.03862308,3,Rain,53,61
J3,16-03-2024,17:30,31,6.814338053,2,Rain,56,56
J4,16-03-2024,17:30,51,35.18629994,3,Rain,35,59
J5,16-03-2024,17:30,34,36.3415674,2,Rain,44,42
J1,16-03-2024,17:45,33,29.34253889,2,Rain,46,79
J2,16-03-2024,17:45,48,29.09376949,3,Rain,58,61
J3,16-03-2024,17:45,41,32.01118504,3,Rain,37,70
J4,16-03-2024,17:45,38,36.99118473,2,Rain,51,70
J5,16-03-2024,17:45,27,42.51823611,2,Rain,59,34
J1,16-03-2024,18:00,43,51.46255519,3,Rain,48,56
J2,16-03-2024,18:00,27,29.04415961,2,Rain,37,35
J3,16-03-2024,18:00,30,33.44822217,2,Rain,22,58
J4,16-03-2024,18:00,38,27.19928366,2,Rain,56,60
J5,16-03-2024,18:00,38,26.71255987,2,Rain,28,68
J1,16-03-2024,18:15,37,22.76725837,2,Rain,58,37
J2,16-03-2024,18:15,42,35.18454538,3,Rain,22,42
J3,16-03-2024,18:15,33,40.33370432,2,Rain,23,73
J4,16-03-2024,18:15,38,43.06198616,2,Rain,21,63
J5,16-03-2024,18:15,35,38.88639303,2,Rain,30,55
J1,16-03-2024,18:30,33,14.25745528,2,Rain,58,40
J2,16-03-2024,18:30,33,27.52389288,2,Rain,33,80
J3,16-03-2024,18:30,31,38.66651502,2,Rain,26,37
J4,16-03-2024,18:30,45,27.23339901,3,Rain,54,42
J5,16-03-2024,18:30,38,40.05312362,2,Rain,42,87
J1,16-03-2024,18:45,31,38.97096853,2,Rain,25,51
J2,16-03-2024,18:45,35,29.22379664,2,Rain,34,77
J3,16-03-2024,18:45,37,31.36370648,2,Rain,57,84
J4,16-03-2024,18:45,42,51.60268383,3,Rain,37,47
J5,16-03-2024,18:45,34,34.16553763,2,Rain,43,63
J1,16-03-2024,19:00,37,41.32143538,2,Rain,44,82
J2,16-03-2024,19:00,27,40.74774064,2,Rain,50,71
J3,16-03-2024,19:00,35,36.5382041,2,Rain,43,70
J4,16-03-2024,19:00,29,39.30470061,2,Rain,50,40
J5,16-03-2024,19:00,39,29.26256039,2,Rain,36,66
J1,16-03-2024,19:15,46,16.88557545,3,Rain,50,68
J2,16-03-2024,19:15,23,33.42757179,2,Rain,44,46
J3,16-03-2024,19:15,32,32.66984357,2,Rain,39,88
J4,16-03-2024,19:15,24,42.3740413,2,Rain,47,84
J5,16-03-2024,19:15,45,28.01792518,3,Rain,49,55
J1,16-03-2024,19:30,37,36.66628469,2,Rain,44,82
J2,16-03-2024,19:30,34,27.97725532,2,Rain,39,71
J3,16-03-2024,19:30,22,22.60580834,2,Rain,58,36
J4,16-03-2024,19:30,31,34.42303393,2,Rain,57,62
J5,16-03-2024,19:30,42,40.15301607,3,Rain,57,57
J1,16-03-2024,19:45,31,36.53500771,2,Rain,34,71
J2,16-03-2024,19:45,43,39.6976978,3,Rain,24,33
J3,16-03-2024,19:45,42,31.6050928,3,Rain,20,60
J4,16-03-2024,19:45,26,32.19402252,2,Rain,36,31
J5,16-03-2024,19:45,42,26.93693272,3,Rain,29,81
J1,16-03-2024,20:00,24,36.33478947,2,Rain,52,66
J2,16-03-2024,20:00,27,28.51678228,2,Rain,26,59
J3,16-03-2024,20:00,27,33.81859269,2,Rain,51,88
J4,16-03-2024,20:00,48,36.70111958,3,Rain,47,83
J5,16-03-2024,20:00,34,29.99055274,2,Rain,58,34
J1,16-03-2024,20:15,35,31.36950832,2,Rain,30,86
J2,16-03-2024,20:15,39,44.26615732,2,Rain,54,86
J3,16-03-2024,20:15,25,29.57472137,2,Rain,29,80
J4,16-03-2024,20:15,26,43.92907269,2,Rain,53,51
J5,16-03-2024,20:15,33,48.44272879,2,Rain,20,63
J1,16-03-2024,20:30,37,33.5224519,2,Rain,25,40
J2,16-03-2024,20:30,38,33.12778946,2,Rain,22,35
J3,16-03-2024,20:30,33,41.90743461,2,Rain,23,31
J4,16-03-2024,20:30,34,33.6523187,2,Rain,49,36
J5,16-03-2024,20:30,35,35.4555561,2,Rain,54,30
J1,16-03-2024,20:45,38,44.81650884,2,Rain,20,70
J2,16-03-2024,20:45,39,31.05237567,2,Rain,24,32
J3,16-03-2024,20:45,43,30.36253383,3,Rain,20,88
J4,16-03-2024,20:45,29,34.64593567,2,Rain,24,66
J5,16-03-2024,20:45,38,45.1370173,2,Rain,50,71
J1,16-03-2024,21:00,20,44.92195903,2,Rain,26,77
J2,16-03-2024,21:00,20,37.14324042,2,Rain,37,40
J3,16-03-2024,21:00,15,37.20182224,1,Rain,57,49
J4,16-03-2024,21:00,19,39.60039411,1,Rain,50,48
J5,16-03-2024,21:00,11,32.65453031,1,Rain,58,42
J1,16-03-2024,21:15,18,33.99288352,1,Rain,24,65
J2,16-03-2024,21:15,23,36.28803536,2,Rain,45,81
J3,16-03-2024,21:15,17,34.34349245,1,Rain,32,76
J4,16-03-2024,21:15,18,41.44948661,1,Rain,52,65
J5,16-03-2024,21:15,24,40.17031469,2,Rain,27,30
J1,16-03-2024,21:30,24,45.26746124,2,Rain,42,48
J2,16-03-2024,21:30,22,41.00110993,2,Rain,26,32
J3,16-03-2024,21:30,18,29.29564362,1,Rain,31,81
J4,16-03-2024,21:30,22,33.49206086,2,Rain,51,35
J5,16-03-2024,21:30,26,38.07119912,3,Rain,36,74
J1,16-03-2024,21:45,23,41.047708,2,Rain,44,83
J2,16-03-2024,21:45,20,30.4085632,2,Rain,38,64
J3,16-03-2024,21:45,14,36.7212295,1,Rain,24,88
J4,16-03-2024,21:45,24,42.05293903,2,Rain,31,65
J5,16-03-2024,21:45,11,25.86717598,1,Rain,21,73
J1,16-03-2024,22:00,11,49.92142708,1,Rain,21,37
J2,16-03-2024,22:00,23,26.46788863,2,Rain,44,74
J3,16-03-2024,22:00,23,37.62824953,2,Rain,32,62
J4,16-03-2024,22:00,24,26.14074005,2,Rain,52,72
J5,16-03-2024,22:00,21,49.1984667,2,Rain,38,36
J1,16-03-2024,22:15,28,35.12915112,2,Rain,35,55
J2,16-03-2024,22:15,16,32.53432804,1,Rain,31,63
J3,16-03-2024,22:15,28,23.49585567,2,Rain,35,48
J4,16-03-2024,22:15,19,30.92753084,1,Rain,58,40
J5,16-03-2024,22:15,15,33.26666836,1,Rain,55,65
J1,16-03-2024,22:30,14,40.14324888,1,Rain,46,73
J2,16-03-2024,22:30,15,36.72086581,1,Rain,41,50
J3,16-03-2024,22:30,26,45.64660332,2,Rain,54,67
J4,16-03-2024,22:30,14,51.91896392,1,Rain,58,46
J5,16-03-2024,22:30,16,44.73594817,1,Rain,40,80
J1,16-03-2024,22:45,17,35.12596163,1,Rain,24,37
J2,16-03-2024,22:45,22,47.59857976,2,Rain,45,66
J3,16-03-2024,22:45,20,33.10890721,2,Rain,31,47
J4,16-03-2024,22:45,28,33.64875119,2,Rain,43,77
J5,16-03-2024,22:45,12,40.9644676,1,Rain,22,57
J1,16-03-2024,23:00,30,38.13736417,2,Rain,28,84
J2,16-03-2024,23:00,22,33.54306454,2,Rain,20,35
J3,16-03-2024,23:00,13,36.2591617,1,Rain,55,83
J4,16-03-2024,23:00,22,43.97100713,2,Rain,58,38
J5,16-03-2024,23:00,17,40.79511391,1,Rain,54,52
J1,16-03-2024,23:15,31,37.29645215,2,Rain,46,81
J2,16-03-2024,23:15,16,44.44811563,1,Rain,25,73
J3,16-03-2024,23:15,22,42.15823129,2,Rain,30,57
J4,16-03-2024,23:15,10,51.21193005,1,Rain,58,42
J5,16-03-2024,23:15,18,34.76327099,1,Rain,39,74
J1,16-03-2024,23:30,21,50.32895654,2,Rain,21,59
J2,16-03-2024,23:30,28,28.09268944,2,Rain,52,55
J3,16-03-2024,23:30,16,36.38831334,1,Rain,24,84
J4,16-03-2024,23:30,16,36.38736923,1,Rain,39,45
J5,16-03-2024,23:30,16,40.0917325,1,Rain,52,47
J1,16-03-2024,23:45,22,39.96547758,2,Rain,56,85
J2,16-03-2024,23:45,16,38.89887488,1,Rain,43,69
J3,16-03-2024,23:45,20,22.51125102,2,Rain,33,59
J4,16-03-2024,23:45,11,56.14809923,1,Rain,59,33
J5,16-03-2024,23:45,14,41.33621647,1,Rain,40,60
J1,17-03-2024,00:00,18,53.36937414,1,Fog,52,31
J2,17-03-2024,00:00,21,39.97965313,2,Fog,29,52
J3,17-03-2024,00:00,22,41.99092495,2,Fog,38,58
J4,17-03-2024,00:00,18,21.84310981,1,Fog,32,32
J5,17-03-2024,00:00,18,39.97885301,1,Fog,34,56
J1,17-03-2024,00:15,22,21.78191586,2,Fog,28,70
J2,17-03-2024,00:15,14,46.21151794,1,Fog,49,37
J3,17-03-2024,00:15,28,37.54692435,2,Fog,41,47
J4,17-03-2024,00:15,24,35.44171125,2,Fog,23,50
J5,17-03-2024,00:15,16,48.21535627,1,Fog,40,89
J1,17-03-2024,00:30,23,38.55964556,2,Fog,26,67
J2,17-03-2024,00:30,19,51.05736468,1,Fog,46,34
J3,17-03-2024,00:30,18,39.96695087,1,Fog,41,82
J4,17-03-2024,00:30,18,36.81387985,1,Fog,47,49
J5,17-03-2024,00:30,19,36.63135483,1,Fog,37,75
J1,17-03-2024,00:45,21,43.28800784,2,Fog,47,67
J2,17-03-2024,00:45,19,56.73062526,1,Fog,29,49
J3,17-03-2024,00:45,13,51.07379919,1,Fog,28,74
J4,17-03-2024,00:45,22,40.12022656,2,Fog,25,48
J5,17-03-2024,00:45,20,30.40197675,2,Fog,52,58
J1,17-03-2024,01:00,17,39.54334581,1,Fog,30,80
J2,17-03-2024,01:00,21,42.64228462,2,Fog,24,66
J3,17-03-2024,01:00,13,33.77692997,1,Fog,52,57
J4,17-03-2024,01:00,12,42.61788855,1,Fog,25,48
J5,17-03-2024,01:00,22,36.19106391,2,Fog,58,78
J1,17-03-2024,01:15,24,30.73378754,2,Fog,32,88
J2,17-03-2024,01:15,11,34.81137051,1,Fog,31,64
J3,17-03-2024,01:15,14,46.66268081,1,Fog,45,58
J4,17-03-2024,01:15,9,40.10712862,1,Fog,53,60
J5,17-03-2024,01:15,31,32.4960958,2,Fog,58,88
J1,17-03-2024,01:30,14,35.96934804,1,Fog,35,50
J2,17-03-2024,01:30,24,36.76126979,2,Fog,47,52
J3,17-03-2024,01:30,12,35.12411228,1,Fog,44,66
J4,17-03-2024,01:30,27,42.79143083,2,Fog,24,67
J5,17-03-2024,01:30,16,36.75613562,1,Fog,28,43
J1,17-03-2024,01:45,20,35.50163315,2,Fog,45,52
J2,17-03-2024,01:45,15,50.61988542,1,Fog,24,64
J3,17-03-2024,01:45,16,44.32865053,1,Fog,24,67
J4,17-03-2024,01:45,21,44.27828711,2,Fog,44,33
J5,17-03-2024,01:45,21,41.76185296,2,Fog,29,62
J1,17-03-2024,02:00,25,28.13813583,2,Fog,52,84
J2,17-03-2024,02:00,20,51.74507402,3,Fog,30,76
J3,17-03-2024,02:00,17,28.22449372,1,Fog,30,64
J4,17-03-2024,02:00,21,41.38962859,2,Fog,27,48
J5,17-03-2024,02:00,21,60.95274366,2,Fog,22,31
J1,17-03-2024,02:15,19,48.32683115,1,Fog,43,59
J2,17-03-2024,02:15,19,42.81987773,1,Fog,31,31
J3,17-03-2024,02:15,21,40.75167732,2,Fog,54,50
J4,17-03-2024,02:15,18,24.71900701,1,Fog,48,87
J5,17-03-2024,02:15,22,30.45484598,2,Fog,54,52
J1,17-03-2024,02:30,21,40.82782393,2,Fog,43,67
J2,17-03-2024,02:30,11,39.33557081,1,Fog,38,42
J3,17-03-2024,02:30,23,32.71743153,2,Fog,27,30
J4,17-03-2024,02:30,15,24.23089236,1,Fog,41,34
J5,17-03-2024,02:30,31,44.90785371,2,Fog,51,89
J1,17-03-2024,02:45,18,20.97803245,1,Fog,29,52
J2,17-03-2024,02:45,19,50.4076756,1,Fog,33,72
J3,17-03-2024,02:45,23,32.79439658,2,Fog,30,32
J4,17-03-2024,02:45,14,37.49787242,1,Fog,34,51
J5,17-03-2024,02:45,19,25.81652849,1,Fog,26,84
J1,17-03-2024,03:00,24,36.65255215,2,Fog,54,89
J2,17-03-2024,03:00,16,56.20408933,1,Fog,30,57
J3,17-03-2024,03:00,21,40.75181655,2,Fog,42,41
J4,17-03-2024,03:00,21,51.01263782,2,Fog,26,55
J5,17-03-2024,03:00,25,44.56641637,2,Fog,52,40
J1,17-03-2024,03:15,13,53.770284,1,Fog,37,47
J2,17-03-2024,03:15,28,34.36669643,2,Fog,27,48
J3,17-03-2024,03:15,13,24.17483506,1,Fog,22,74
J4,17-03-2024,03:15,14,22.69275944,1,Fog,39,80
J5,17-03-2024,03:15,20,52.49104188,2,Fog,56,77
J1,17-03-2024,03:30,17,44.56922552,1,Fog,42,51
J2,17-03-2024,03:30,21,45.49084312,2,Fog,44,72
J3,17-03-2024,03:30,19,36.89045574,1,Fog,48,55
J4,17-03-2024,03:30,17,36.97301535,1,Fog,21,39
J5,17-03-2024,03:30,18,54.01333949,1,Fog,41,81
J1,17-03-2024,03:45,25,37.39639941,2,Fog,28,37
J2,17-03-2024,03:45,20,44.36537471,2,Fog,38,30
J3,17-03-2024,03:45,25,42.98687521,2,Fog,52,75
J4,17-03-2024,03:45,13,36.22618375,1,Fog,33,44
J5,17-03-2024,03:45,17,52.50574268,1,Fog,34,66
J1,17-03-2024,04:00,18,40.61323967,1,Fog,20,85
J2,17-03-2024,04:00,17,36.59701106,1,Fog,43,54
J3,17-03-2024,04:00,20,42.50559115,2,Fog,59,72
J4,17-03-2024,04:00,16,36.53605781,1,Fog,30,66
J5,17-03-2024,04:00,18,34.14893206,1,Fog,53,56
J1,17-03-2024,04:15,18,40.51082261,1,Fog,36,55
J2,17-03-2024,04:15,19,29.74150524,1,Fog,42,42
J3,17-03-2024,04:15,15,27.96374573,1,Fog,42,67
J4,17-03-2024,04:15,11,36.53415487,1,Fog,52,88
J5,17-03-2024,04:15,35,22.94270591,2,Fog,44,65
J1,17-03-2024,04:30,15,41.48204219,3,Fog,28,44
J2,17-03-2024,04:30,16,32.47165363,1,Fog,42,37
J3,17-03-2024,04:30,14,32.63413349,1,Fog,20,52
J4,17-03-2024,04:30,19,36.63546034,1,Fog,53,31
J5,17-03-2024,04:30,22,28.54296868,2,Fog,52,54
J1,17-03-2024,04:45,20,25.20123518,2,Fog,40,41
J2,17-03-2024,04:45,32,28.8750329,2,Fog,35,86
J3,17-03-2024,04:45,18,36.18037469,1,Fog,51,77
J4,17-03-2024,04:45,20,43.6756035,2,Fog,28,40
J5,17-03-2024,04:45,26,43.72922074,2,Fog,58,78
J1,17-03-2024,05:00,21,38.77102178,2,Fog,22,59
J2,17-03-2024,05:00,17,43.71542537,1,Fog,37,59
J3,17-03-2024,05:00,17,34.74820866,1,Fog,22,85
J4,17-03-2024,05:00,25,53.10670809,2,Fog,24,59
J5,17-03-2024,05:00,20,34.999473,2,Fog,24,66
J1,17-03-2024,05:15,12,30.41485341,1,Fog,27,80
J2,17-03-2024,05:15,19,52.41926933,1,Fog,55,88
J3,17-03-2024,05:15,21,29.10551519,2,Fog,48,44
J4,17-03-2024,05:15,22,43.11054027,2,Fog,24,77
J5,17-03-2024,05:15,19,38.13465581,1,Fog,48,31
J1,17-03-2024,05:30,18,25.47632986,1,Fog,44,39
J2,17-03-2024,05:30,17,38.11164902,1,Fog,58,79
J3,17-03-2024,05:30,24,34.35315815,2,Fog,31,73
J4,17-03-2024,05:30,17,42.25093907,1,Fog,58,76
J5,17-03-2024,05:30,22,40.68070528,2,Fog,39,50
J1,17-03-2024,05:45,21,46.35690357,2,Fog,39,58
J2,17-03-2024,05:45,21,33.6385116,2,Fog,24,75
J3,17-03-2024,05:45,26,32.22016542,2,Fog,36,87
J4,17-03-2024,05:45,25,36.34687397,2,Fog,34,61
J5,17-03-2024,05:45,10,18.32554259,1,Fog,28,84
J1,17-03-2024,06:00,22,41.23385197,2,Fog,27,66
J2,17-03-2024,06:00,23,27.87060877,2,Fog,44,76
J3,17-03-2024,06:00,20,32.63332226,2,Fog,20,61
J4,17-03-2024,06:00,20,41.26221461,2,Fog,41,68
J5,17-03-2024,06:00,26,33.63792278,2,Fog,23,45
J1,17-03-2024,06:15,13,46.91220933,1,Fog,53,78
J2,17-03-2024,06:15,19,27.16589752,1,Fog,21,32
J3,17-03-2024,06:15,25,38.18195165,2,Fog,34,33
J4,17-03-2024,06:15,19,42.69132067,1,Fog,32,38
J5,17-03-2024,06:15,19,41.01225052,1,Fog,27,51
J1,17-03-2024,06:30,28,34.33188852,2,Fog,30,48
J2,17-03-2024,06:30,27,22.45264612,2,Fog,31,78
J3,17-03-2024,06:30,22,43.53911087,2,Fog,37,38
J4,17-03-2024,06:30,24,36.31751611,2,Fog,35,89
J5,17-03-2024,06:30,14,52.43100106,1,Fog,47,84
J1,17-03-2024,06:45,11,33.94400383,1,Fog,23,41
J2,17-03-2024,06:45,27,29.60773666,2,Fog,52,49
J3,17-03-2024,06:45,17,47.70447839,1,Fog,26,59
J4,17-03-2024,06:45,21,28.84570232,2,Fog,23,35
J5,17-03-2024,06:45,22,42.62043262,2,Fog,22,73
J1,17-03-2024,07:00,38,27.07000764,2,Fog,38,40
J2,17-03-2024,07:00,27,40.59487857,2,Fog,29,59
J3,17-03-2024,07:00,36,37.41798613,2,Fog,43,79
J4,17-03-2024,07:00,28,42.87229351,2,Fog,29,60
J5,17-03-2024,07:00,40,35.6997483,3,Fog,35,83
J1,17-03-2024,07:15,40,44.84326373,1,Fog,58,71
J2,17-03-2024,07:15,40,51.11152252,3,Fog,34,80
J3,17-03-2024,07:15,32,39.05604039,2,Fog,23,64
J4,17-03-2024,07:15,34,17.14874987,2,Fog,29,32
J5,17-03-2024,07:15,29,20.31622685,2,Fog,55,53
J1,17-03-2024,07:30,26,32.46101651,2,Fog,46,51
J2,17-03-2024,07:30,38,36.79441902,2,Fog,37,51
J3,17-03-2024,07:30,41,17.02180657,3,Fog,38,89
J4,17-03-2024,07:30,46,27.18129472,3,Fog,59,43
J5,17-03-2024,07:30,41,35.00224514,3,Fog,31,34
J1,17-03-2024,07:45,29,28.30975957,2,Fog,26,61
J2,17-03-2024,07:45,35,28.05089572,2,Fog,27,77
J3,17-03-2024,07:45,36,33.46643289,2,Fog,28,38
J4,17-03-2024,07:45,31,46.57528783,2,Fog,59,69
J5,17-03-2024,07:45,29,22.36255602,2,Fog,52,54
J1,17-03-2024,08:00,32,46.62205919,2,Clear,40,50
J2,17-03-2024,08:00,28,39.40861148,2,Clear,54,82
J3,17-03-2024,08:00,39,38.07643864,2,Clear,55,45
